Canonical_SMILES,Temperature (K),log_visc
CC(C)CCC[C@H](C)CCC[C@H](C)CCCC[C@@H](C)CCC[C@@H](C)CCCC(C)C,310.93,1.222196046
CC(C)CCC[C@H](C)CCC[C@H](C)CCCC[C@@H](C)CCC[C@@H](C)CCCC(C)C,333.15,0.894149847
CC(C)CCC[C@H](C)CCC[C@H](C)CCCC[C@@H](C)CCC[C@@H](C)CCCC(C)C,372.04,0.505692507
CCCCCCCCc1cc2c3ccccc3ccc2c2ccccc12,372.04,1.1775365
CCCCCCCCc1cc2c3ccccc3ccc2c2ccccc12,388.15,0.956744545
CCCCCCCCc1cc2c3ccccc3ccc2c2ccccc12,408.15,0.732876041
CCCCCCCC[C@@H]1C[C@@H]2[C@H](CC[C@H]3CCCC[C@H]32)[C@H]2CCCC[C@H]12,273.15,4.021189299
CCCCCCCC[C@@H]1C[C@@H]2[C@H](CC[C@H]3CCCC[C@H]32)[C@H]2CCCC[C@H]12,293.15,2.911636933
CCCCCCCC[C@@H]1C[C@@H]2[C@H](CC[C@H]3CCCC[C@H]32)[C@H]2CCCC[C@H]12,310.93,2.232233521
CCCCCCCC[C@@H]1C[C@@H]2[C@H](CC[C@H]3CCCC[C@H]32)[C@H]2CCCC[C@H]12,333.15,1.623042434
CCCCCCCC[C@@H]1C[C@@H]2[C@H](CC[C@H]3CCCC[C@H]32)[C@H]2CCCC[C@H]12,372.04,0.960042456
CCCCCCCCc1ccc2c3ccccc3c3ccccc3c2c1,310.93,2.32756326
CCCCCCCCc1ccc2c3ccccc3c3ccccc3c2c1,333.15,1.700357528
CCCCCCCCc1ccc2c3ccccc3c3ccccc3c2c1,372.04,1.019531685
CCCCCCCCc1ccc2c3ccccc3c3ccccc3c2c1,388.15,0.824321125
CCCCCCCCc1ccc2c3ccccc3c3ccccc3c2c1,408.15,0.628695383
CCCCCCCC[C@H]1CC[C@H]2[C@H]3CCCC[C@H]3[C@@H]3CCCC[C@H]3[C@H]2C1,293.15,2.637589786
CCCCCCCC[C@H]1CC[C@H]2[C@H]3CCCC[C@H]3[C@@H]3CCCC[C@H]3[C@H]2C1,310.93,2.042575512
CCCCCCCC[C@H]1CC[C@H]2[C@H]3CCCC[C@H]3[C@@H]3CCCC[C@H]3[C@H]2C1,333.15,1.501333179
CCCCCCCC[C@H]1CC[C@H]2[C@H]3CCCC[C@H]3[C@@H]3CCCC[C@H]3[C@H]2C1,372.04,0.899875196
CCCCCCCC[C@H]1CC[C@H]2[C@H]3CCCC[C@H]3[C@@H]3CCCC[C@H]3[C@H]2C1,388.15,0.721975402
CCCCCCCCCCCCCCCC[C@@H]1CCCC2(CCCC2)C1,293.15,1.469232743
CCCCCCCCCCCCCCCC[C@@H]1CCCC2(CCCC2)C1,310.93,1.180412633
CCCCCCCCCCCCCCCC[C@@H]1CCCC2(CCCC2)C1,333.15,0.898889656
CCCCCCCCCCCCCCCC[C@@H]1CCCC2(CCCC2)C1,372.04,0.538573734
CCCCCCCCCCc1ccc2c(c1)[C@H]1Cc3ccccc3[C@H]1C2,310.93,1.872505899
CCCCCCCCCCc1ccc2c(c1)[C@H]1Cc3ccccc3[C@H]1C2,333.15,1.402261382
CCCCCCCCCCc1ccc2c(c1)[C@H]1Cc3ccccc3[C@H]1C2,372.04,0.860697274
CCCCCCCCCCc1ccc2c(c1)[C@H]1Cc3ccccc3[C@H]1C2,388.15,0.698274577
CCCCCCCCCCc1ccc2c(c1)[C@H]1Cc3ccccc3[C@H]1C2,408.15,0.530839779
CCCCCCCCCC[C@H]1CC[C@H]2C[C@H]3[C@@H](C[C@@H]4CCCC[C@@H]43)[C@H]2C1,273.15,2.7513561
CCCCCCCCCC[C@H]1CC[C@H]2C[C@H]3[C@@H](C[C@@H]4CCCC[C@@H]43)[C@H]2C1,293.15,2.106530854
CCCCCCCCCC[C@H]1CC[C@H]2C[C@H]3[C@@H](C[C@@H]4CCCC[C@@H]43)[C@H]2C1,310.93,1.683857205
CCCCCCCCCC[C@H]1CC[C@H]2C[C@H]3[C@@H](C[C@@H]4CCCC[C@@H]43)[C@H]2C1,333.15,1.273001272
CCCCCCCCCC[C@H]1CC[C@H]2C[C@H]3[C@@H](C[C@@H]4CCCC[C@@H]43)[C@H]2C1,372.04,0.790847904
CCCCCCCCc1cc2c(c3c1CCCC3)CC[C@H]1CCCC[C@H]21,310.93,2.920018916
CCCCCCCCc1cc2c(c3c1CCCC3)CC[C@H]1CCCC[C@H]21,333.15,2.147367108
CCCCCCCCc1cc2c(c3c1CCCC3)CC[C@H]1CCCC[C@H]21,372.04,1.298853076
Cc1ccc(C)c(CC[C@H](C)CCCC(C)C)c1,273.15,1.305136319
Cc1ccc(C)c(CC[C@H](C)CCCC(C)C)c1,293.15,0.902057311
Cc1ccc(C)c(CC[C@H](C)CCCC(C)C)c1,310.93,0.645716939
Cc1ccc(C)c(CC[C@H](C)CCCC(C)C)c1,333.15,0.401572846
Cc1ccc(C)c(CC[C@H](C)CCCC(C)C)c1,372.04,0.105169428
CCCCCCCCCCCCC1c2ccccc2-c2ccccc21,310.93,1.52179165
CCCCCCCCCCCCC1c2ccccc2-c2ccccc21,333.15,1.106870544
CCCCCCCCCCCCC1c2ccccc2-c2ccccc21,372.04,0.635081436
CCCCCCCCCCCCC1c2ccccc2-c2ccccc21,388.15,0.492061605
CCCCCCCCCCCCC1c2ccccc2-c2ccccc21,408.15,0.344195716
CCCCCCCCCCCC[C@H]1[C@H]2CCCC[C@H]2[C@@H]2CCCC[C@@H]12,273.15,2.322012439
CCCCCCCCCCCC[C@H]1[C@H]2CCCC[C@H]2[C@@H]2CCCC[C@@H]12,293.15,1.743352951
CCCCCCCCCCCC[C@H]1[C@H]2CCCC[C@H]2[C@@H]2CCCC[C@@H]12,310.93,1.361538971
CCCCCCCCCCCC[C@H]1[C@H]2CCCC[C@H]2[C@@H]2CCCC[C@@H]12,333.15,0.99655545
CCCCCCCCCCCC[C@H]1[C@H]2CCCC[C@H]2[C@@H]2CCCC[C@@H]12,372.04,0.571941635
CCCCCCC(CCCCCC)CCCCCC,273.15,1.095866453
CCCCCCC(CCCCCC)CCCCCC,293.15,0.767452718
CCCCCCC(CCCCCC)CCCCCC,310.93,0.545925329
CCCCCCC(CCCCCC)CCCCCC,333.15,0.327358934
CCCCCCC(CCCCCC)CCCCCC,372.04,0.04453976
CCCCCC=C(c1ccccc1)c1ccccc1,273.15,1.847078862
CCCCCC=C(c1ccccc1)c1ccccc1,293.15,1.278067331
CCCCCC=C(c1ccccc1)c1ccccc1,310.93,0.932930143
CCCCCC=C(c1ccccc1)c1ccccc1,333.15,0.625003601
CCCCCC=C(c1ccccc1)c1ccccc1,372.04,0.264817823
CCCCCCC(CCCCCC)c1ccccc1,273.15,1.354684554
CCCCCCC(CCCCCC)c1ccccc1,293.15,0.961658349
CCCCCCC(CCCCCC)c1ccccc1,310.93,0.696006715
CCCCCCC(CCCCCC)c1ccccc1,333.15,0.442636526
CCCCCCC(CCCCCC)c1ccccc1,372.04,0.126456113
CCCCCCC(c1ccccc1)c1ccccc1,293.15,1.223495941
CCCCCCC(c1ccccc1)c1ccccc1,310.93,0.900694774
CCCCCCC(c1ccccc1)c1ccccc1,333.15,0.604550033
CCCCCCC(c1ccccc1)c1ccccc1,372.04,0.252367514
CCCCCCC(CCCCCC)C1CCCCC1,273.15,1.48301642
CCCCCCC(CCCCCC)C1CCCCC1,293.15,1.064457989
CCCCCCC(CCCCCC)C1CCCCC1,310.93,0.782329269
CCCCCCC(CCCCCC)C1CCCCC1,333.15,0.515078675
CCCCCCC(CCCCCC)C1CCCCC1,372.04,0.182699903
CCCCCCC(C1CCCCC1)C1CCCCC1,293.15,1.64630568
CCCCCCC(C1CCCCC1)C1CCCCC1,310.93,1.223236273
CCCCCCC(C1CCCCC1)C1CCCCC1,333.15,0.844352896
CCCCCCC(C1CCCCC1)C1CCCCC1,372.04,0.408070286
CCCCC/C=C(\CCCCCC)c1ccccc1,273.15,1.234517284
CCCCC/C=C(\CCCCCC)c1ccccc1,293.15,0.870871895
CCCCC/C=C(\CCCCCC)c1ccccc1,310.93,0.625826713
CCCCC/C=C(\CCCCCC)c1ccccc1,333.15,0.395501124
CCCCC/C=C(\CCCCCC)c1ccccc1,372.04,0.102433706
C1CCC(C(C2CCCCC2)C2CCCCC2)CC1,333.15,1.685562611
C1CCC(C(C2CCCCC2)C2CCCCC2)CC1,372.04,0.863739107
CCCCCCCCC(CCCCCCCC)C1CCCCC1,273.15,1.722633923
CCCCCCCCC(CCCCCCCC)C1CCCCC1,293.15,1.280805928
CCCCCCCCC(CCCCCCCC)C1CCCCC1,310.93,0.979275148
CCCCCCCCC(CCCCCCCC)C1CCCCC1,333.15,0.688775655
CCCCCCCCC(CCCCCCCC)C1CCCCC1,372.04,0.330819466
CCCCCCCCCCCCCC(CCC)CCC,293.15,0.816373889
CCCCCCCCCCCCCC(CCC)CCC,310.93,0.586587305
CCCCCCCCCCCCCC(CCC)CCC,333.15,0.366982976
CCCCCCCCCCCCCC(CCC)CCC,372.04,0.092018471
CCCCCCCCCCCC(CCCC)CCCC,273.15,1.173768823
CCCCCCCCCCCC(CCCC)CCCC,293.15,0.834547858
CCCCCCCCCCCC(CCCC)CCCC,310.93,0.602927713
CCCCCCCCCCCC(CCCC)CCCC,333.15,0.378761175
CCCCCCCCCCCC(CCCC)CCCC,372.04,0.094471129
CCCCCCC(C)CCCCCC,273.15,0.557747742
CCCCCCC(C)CCCCCC,293.15,0.339252634
CCCCCCC(C)CCCCCC,310.93,0.180985581
CCCCCCC(C)CCCCCC,333.15,0.027349608
CCCCCCC(C)CCCCCC,372.04,-0.190507623
CCCCCC[C@H](C)c1ccccc1,273.15,0.667733053
CCCCCC[C@H](C)c1ccccc1,293.15,0.421603927
CCCCCC[C@H](C)c1ccccc1,310.93,0.253822439
CCCCCC[C@H](C)c1ccccc1,333.15,0.086003706
CCCCCC[C@H](C)c1ccccc1,372.04,-0.135014539
CCCCCC[C@H](C)C1CCCCC1,273.15,0.829239428
CCCCCC[C@H](C)C1CCCCC1,293.15,0.56549363
CCCCCC[C@H](C)C1CCCCC1,310.93,0.38147609
CCCCCC[C@H](C)C1CCCCC1,333.15,0.20167018
CCCCCC[C@H](C)C1CCCCC1,372.04,-0.041627268
CC(c1ccccc1)c1ccccc1,273.15,0.9534214
CC(c1ccccc1)c1ccccc1,293.15,0.651665604
CC(c1ccccc1)c1ccccc1,310.93,0.453929592
CC(c1ccccc1)c1ccccc1,333.15,0.264817823
CC(c1ccccc1)c1ccccc1,372.04,0.031408464
C[C@@H](c1ccccc1)C1CCCCC1,273.15,1.203576775
C[C@@H](c1ccccc1)C1CCCCC1,293.15,0.836956737
C[C@@H](c1ccccc1)C1CCCCC1,310.93,0.594171479
C[C@@H](c1ccccc1)C1CCCCC1,333.15,0.372543801
C[C@@H](c1ccccc1)C1CCCCC1,372.04,0.093421685
CC(C1CCCCC1)C1CCCCC1,273.15,1.286231854
CC(C1CCCCC1)C1CCCCC1,293.15,0.929112257
CC(C1CCCCC1)C1CCCCC1,310.93,0.689841409
CC(C1CCCCC1)C1CCCCC1,333.15,0.461798558
CC(C1CCCCC1)C1CCCCC1,372.04,0.169086357
c1ccc(CCc2ccccc2)cc1,333.15,0.257198426
c1ccc(CCc2ccccc2)cc1,372.04,0.025305865
C1CCC(CCC2CCCCC2)CC1,293.15,0.900421753
C1CCC(CCC2CCCCC2)CC1,310.93,0.664641976
C1CCC(CCC2CCCCC2)CC1,333.15,0.435366507
C1CCC(CCC2CCCCC2)CC1,372.04,0.152899596
c1ccc(CCC2CCCCC2)cc1,273.15,0.960232873
c1ccc(CCC2CCCCC2)cc1,293.15,0.67292869
c1ccc(CCC2CCCCC2)cc1,310.93,0.467608106
c1ccc(CCC2CCCCC2)cc1,333.15,0.276461804
c1ccc(CCC2CCCCC2)cc1,372.04,0.042969073
c1ccc(CCCC2CCCC2)cc1,273.15,0.79518459
c1ccc(CCCC2CCCC2)cc1,293.15,0.557025722
c1ccc(CCCC2CCCC2)cc1,310.93,0.378034322
c1ccc(CCCC2CCCC2)cc1,333.15,0.22297645
c1ccc(CCCC2CCCC2)cc1,372.04,-0.003882524
C1CCC(CCCC2CCCC2)CC1,273.15,0.982678193
C1CCC(CCCC2CCCC2)CC1,293.15,0.696967641
C1CCC(CCCC2CCCC2)CC1,310.93,0.508125536
C1CCC(CCCC2CCCC2)CC1,333.15,0.32407658
C1CCC(CCCC2CCCC2)CC1,372.04,0.076640444
c1ccc(Cc2ccccc2)cc1,310.93,0.342620043
c1ccc(Cc2ccccc2)cc1,333.15,0.178976947
c1ccc(Cc2ccccc2)cc1,372.04,-0.038531445
C1CCC(CC2CCCCC2)CC1,273.15,1.068556895
C1CCC(CC2CCCCC2)CC1,293.15,0.754730469
C1CCC(CC2CCCCC2)CC1,310.93,0.545925329
C1CCC(CC2CCCCC2)CC1,333.15,0.339848783
C1CCC(CC2CCCCC2)CC1,372.04,0.257678575
CCCCc1c2ccccc2cc2ccccc12,333.15,1.294906911
CCCCc1c2ccccc2cc2ccccc12,372.04,0.6642658
CCCC[C@@H]1[C@@H]2CCCC[C@@H]2C[C@@H]2CCCC[C@@H]21,333.15,1.009450896
CCCC[C@@H]1[C@@H]2CCCC[C@@H]2C[C@@H]2CCCC[C@@H]21,372.04,0.518645524
C=CCCCCCCCCCCC,273.15,0.406710459
C=CCCCCCCCCCCC,293.15,0.220892249
C=CCCCCCCCCCCC,310.93,0.085647288
C=CCCCCCCCCCCC,333.15,-0.056703385
C=CCCCCCCCCCCC,372.04,-0.252044693
CCCCCCCCc1ccccc1,273.15,0.632254777
CCCCCCCCc1ccccc1,293.15,0.410777233
CCCCCCCCc1ccccc1,310.93,0.255754787
CCCCCCCCc1ccccc1,333.15,0.098297536
CCCCCCCCc1ccccc1,372.04,-0.116452121
CCCCCCCCC1CCCCC1,273.15,0.80009818
CCCCCCCCC1CCCCC1,293.15,0.545925329
CCCCCCCCC1CCCCC1,310.93,0.371252629
CCCCCCCCC1CCCCC1,333.15,0.197556213
CCCCCCCCC1CCCCC1,372.04,-0.040052784
CCCCCCCCCCCCCCCCCCCCCCCC,333.15,0.622317661
CCCCCCCCCCCCCCCCCCCCCCCC,372.04,0.31868927
CCCCCCC(CCCCCC)CC1CCCC1,273.15,1.246005904
CCCCCCC(CCCCCC)CC1CCCC1,293.15,0.889413764
CCCCCCC(CCCCCC)CC1CCCC1,310.93,0.646599752
CCCCCCC(CCCCCC)CC1CCCC1,333.15,0.41313205
CCCCCCC(CCCCCC)CC1CCCC1,372.04,0.114610984
C1C[C@H]2CCC[C@H]2C1,273.15,0.451786436
C1C[C@H]2CCC[C@H]2C1,293.15,0.267875419
C1C[C@H]2CCC[C@H]2C1,310.93,0.12904506
C1C[C@H]2CCC[C@H]2C1,333.15,-0.019133445
CCCCCCCCCCC[C@@H]1CCC[C@@H]2CCCC[C@H]12,273.15,1.761777538
CCCCCCCCCCC[C@@H]1CCC[C@@H]2CCCC[C@H]12,293.15,1.322219295
CCCCCCCCCCC[C@@H]1CCC[C@@H]2CCCC[C@H]12,310.93,1.027757205
CCCCCCCCCCC[C@@H]1CCC[C@@H]2CCCC[C@H]12,333.15,0.74733411
CCCCCCCCCCC[C@@H]1CCC[C@@H]2CCCC[C@H]12,372.04,0.396199347
CCCCCCC(CCC)CCCCCC,273.15,0.780245284
CCCCCCC(CCC)CCCCCC,293.15,0.502153893
CCCCCCC(CCC)CCCCCC,310.93,0.312177356
CCCCCCC(CCC)CCCCCC,333.15,0.125481266
CCCCCCC(CCC)CCCCCC,372.04,-0.119300711
CCCCC(CCCC)CCCC,273.15,0.442166086
CCCCC(CCCC)CCCC,293.15,0.214843848
CCCCC(CCCC)CCCC,310.93,0.059184618
CCCCC(CCCC)CCCC,333.15,-0.096367484
CCCCC(CCCC)CCCC,372.04,-0.306273051
CCCC/C=C(/CCC)CCCC,273.15,0.362105319
CCCC/C=C(/CCC)CCCC,293.15,0.163161375
CCCC/C=C(/CCC)CCCC,310.93,0.02325246
CCCC/C=C(/CCC)CCCC,333.15,-0.118045029
CCCC/C=C(/CCC)CCCC,372.04,-0.316952962
C1CCC([C@H]2CC[C@H](C3CCCC3)C2)C1,273.15,0.848435455
C1CCC([C@H]2CC[C@H](C3CCCC3)C2)C1,293.15,0.630732893
C1CCC([C@H]2CC[C@H](C3CCCC3)C2)C1,310.93,0.473632927
C1CCC([C@H]2CC[C@H](C3CCCC3)C2)C1,333.15,0.311753861
C1CCC([C@H]2CC[C@H](C3CCCC3)C2)C1,372.04,0.087426457
CCCC(CCC)CCC,273.15,-0.026271941
CCCC(CCC)CCC,293.15,-0.166088285
CCCC(CCC)CCC,310.93,-0.266642212
CCCC(CCC)CCC,333.15,-0.378408324
CCCC(CCC)CCC,372.04,-0.537602002
CCC=C(CCC)CCC,273.15,-0.032732908
CCC=C(CCC)CCC,293.15,-0.16481693
CCC=C(CCC)CCC,310.93,-0.263205245
CCC=C(CCC)CCC,333.15,-0.369775589
CCC=C(CCC)CCC,372.04,-0.525492361
C1CCC(C2CCCC2)C1,273.15,0.297760511
C1CCC(C2CCCC2)C1,293.15,0.156549151
C1CCC(C2CCCC2)C1,310.93,0.049218023
C1CCC(C2CCCC2)C1,333.15,-0.06722193
C1CCC(C2CCCC2)C1,372.04,-0.238448011
C(CC1CCCC1)=C(CCC1CCCC1)CCC1CCCC1,273.15,1.913760886
C(CC1CCCC1)=C(CCC1CCCC1)CCC1CCCC1,293.15,1.451018452
C(CC1CCCC1)=C(CCC1CCCC1)CCC1CCCC1,310.93,1.14332713
C(CC1CCCC1)=C(CCC1CCCC1)CCC1CCCC1,333.15,0.843606472
C(CC1CCCC1)=C(CCC1CCCC1)CCC1CCCC1,372.04,0.467756051
C1CCC(CCC(CCC2CCCC2)CCC2CCCC2)C1,273.15,2.255995727
C1CCC(CCC(CCC2CCCC2)CCC2CCCC2)C1,293.15,1.683677299
C1CCC(CCC(CCC2CCCC2)CCC2CCCC2)C1,310.93,1.305136319
C1CCC(CCC(CCC2CCCC2)CCC2CCCC2)C1,333.15,0.951094557
C1CCC(CCC(CCC2CCCC2)CCC2CCCC2)C1,372.04,0.524396122
CCCCCCCC(CCCCCC)CCCCCCC,273.15,1.243534102
CCCCCCCC(CCCCCC)CCCCCCC,293.15,0.894648304
CCCCCCCC(CCCCCC)CCCCCCC,310.93,0.654753933
CCCCCCCC(CCCCCC)CCCCCCC,333.15,0.421932813
CCCCCCCC(CCCCCC)CCCCCCC,372.04,0.121231455
C/C(=C\C(C)(C)C(C)(C)C)C(C)(C)C,273.15,0.720903171
C/C(=C\C(C)(C)C(C)(C)C)C(C)(C)C,293.15,0.483587297
C/C(=C\C(C)(C)C(C)(C)C)C(C)(C)C,310.93,0.31827208
C/C(=C\C(C)(C)C(C)(C)C)C(C)(C)C,333.15,0.150142162
C/C(=C\C(C)(C)C(C)(C)C)C(C)(C)C,372.04,-0.081969663
C[C@@H](CC(C)(C)C(C)(C)C)C(C)(C)C,273.15,0.926033597
C[C@@H](CC(C)(C)C(C)(C)C)C(C)(C)C,293.15,0.661244609
C[C@@H](CC(C)(C)C(C)(C)C)C(C)(C)C,310.93,0.474944335
C[C@@H](CC(C)(C)C(C)(C)C)C(C)(C)C,333.15,0.287353773
C[C@@H](CC(C)(C)C(C)(C)C)C(C)(C)C,372.04,0.031408464
CCCC(CCC)CCCCC(CCC)CCC,273.15,0.986278956
CCCC(CCC)CCCCC(CCC)CCC,293.15,0.655522596
CCCC(CCC)CCCCC(CCC)CCC,310.93,0.43806745
CCCC(CCC)CCCCC(CCC)CCC,333.15,0.229681842
CCCC(CCC)CCCCC(CCC)CCC,372.04,-0.037346595
CCCCCCCCCCCc1cccc2ccccc12,293.15,1.365113432
CCCCCCCCCCCc1cccc2ccccc12,310.93,1.045714059
CCCCCCCCCCCc1cccc2ccccc12,333.15,0.747800091
CCCCCCCCCCCc1cccc2ccccc12,372.04,0.384353414
C(=C/c1ccccc1)\c1ccccc1,273.15,1.305781151
C(=C/c1ccccc1)\c1ccccc1,293.15,0.866877814
C(=C/c1ccccc1)\c1ccccc1,310.93,0.603360924
C(=C/c1ccccc1)\c1ccccc1,333.15,0.366422957
C(=C/c1ccccc1)\c1ccccc1,372.04,0.076276255
C1CC[C@@H]2[C@H](C1)C[C@@H]1CCCC[C@H]12,273.15,1.089905111
C1CC[C@@H]2[C@H](C1)C[C@@H]1CCCC[C@H]12,293.15,0.816837631
C1CC[C@@H]2[C@H](C1)C[C@@H]1CCCC[C@H]12,310.93,0.625106575
C1CC[C@@H]2[C@H](C1)C[C@@H]1CCCC[C@H]12,333.15,0.432327792
C1CC[C@@H]2[C@H](C1)C[C@@H]1CCCC[C@H]12,372.04,0.170848204
C1CC[C@@H]2[C@H](C1)CCC[C@@H]2CC[C@@H]1CCC[C@H]2CCCC[C@@H]21,293.15,3.529815197
C1CC[C@@H]2[C@H](C1)CCC[C@@H]2CC[C@@H]1CCC[C@H]2CCCC[C@@H]21,310.93,2.573799582
C1CC[C@@H]2[C@H](C1)CCC[C@@H]2CC[C@@H]1CCC[C@H]2CCCC[C@@H]21,333.15,1.815444916
C1CC[C@@H]2[C@H](C1)CCC[C@@H]2CC[C@@H]1CCC[C@H]2CCCC[C@@H]21,372.04,1.049605613
C[C@H]([C@@H]1CCC[C@H]2CCCC[C@H]21)[C@@H]1CCC[C@@H]2CCCC[C@@H]21,310.93,3.37401474
C[C@H]([C@@H]1CCC[C@H]2CCCC[C@H]21)[C@@H]1CCC[C@@H]2CCCC[C@@H]21,333.15,2.182984967
C[C@H]([C@@H]1CCC[C@H]2CCCC[C@H]21)[C@@H]1CCC[C@@H]2CCCC[C@@H]21,372.04,1.185258765
C1CCC(C(C2CCCC2)C2CCCC2)C1,273.15,1.389697548
C1CCC(C(C2CCCC2)C2CCCC2)C1,293.15,1.004751156
C1CCC(C(C2CCCC2)C2CCCC2)C1,310.93,0.750354089
C1CCC(C(C2CCCC2)C2CCCC2)C1,333.15,0.511883361
C1CCC(C(C2CCCC2)C2CCCC2)C1,372.04,0.213517757
C=CCCCCCCCCC,273.15,0.178113252
C=CCCCCCCCCC,293.15,0.022840611
C=CCCCCCCCCC,310.93,-0.092319976
C=CCCCCCCCCC,333.15,-0.213390527
C=CCCCCCCCCC,372.04,-0.389339837
C=CCCCCCCCCCC,273.15,0.29578694
C=CCCCCCCCCCC,293.15,0.123524981
C=CCCCCCCCCCC,310.93,-0.000477987
C=CCCCCCCCCCC,333.15,-0.131414333
C=CCCCCCCCCCC,372.04,-0.317854924
Cc1cccc2ccccc12,273.15,0.787602146
Cc1cccc2ccccc12,293.15,0.525174428
Cc1cccc2ccccc12,310.93,0.34752516
Cc1cccc2ccccc12,333.15,0.174350597
Cc1cccc2ccccc12,372.04,-0.054679159
Cc1ccc2ccccc2c1,310.93,0.235528447
Cc1ccc2ccccc2c1,333.15,0.07809415
Cc1ccc2ccccc2c1,372.04,-0.131943638
C1CC[C@H]2CCCC[C@@H]2C1,273.15,0.744918542
C1CC[C@H]2CCCC[C@@H]2C1,293.15,0.524915148
C1CC[C@H]2CCCC[C@@H]2C1,310.93,0.36361198
C1CC[C@H]2CCCC[C@@H]2C1,333.15,0.195622944
C1CC[C@H]2CCCC[C@@H]2C1,372.04,-0.038009713
C1CC[C@H]2CCCC[C@@H]2C1,273.15,0.507045872
C1CC[C@H]2CCCC[C@@H]2C1,293.15,0.32407658
C1CC[C@H]2CCCC[C@@H]2C1,310.93,0.18920949
C1CC[C@H]2CCCC[C@@H]2C1,333.15,0.046885191
C1CC[C@H]2CCCC[C@@H]2C1,372.04,-0.15739076
CCCCCCCCCCc1ccccc1,273.15,0.835500328
CCCCCCCCCCc1ccccc1,293.15,0.580924976
CCCCCCCCCCc1ccccc1,310.93,0.403977964
CCCCCCCCCCc1ccccc1,333.15,0.228913406
CCCCCCCCCCc1ccccc1,372.04,-0.005682847
CCCCCCCCCCC1CCCCC1,273.15,1.010723865
CCCCCCCCCCC1CCCCC1,293.15,0.726808683
CCCCCCCCCCC1CCCCC1,310.93,0.529686954
CCCCCCCCCCC1CCCCC1,333.15,0.334453751
CCCCCCCCCCC1CCCCC1,372.04,0.074816441
CCCCCCCCCCC1CCCC1,273.15,0.792601781
CCCCCCCCCCC1CCCC1,293.15,0.555094449
CCCCCCCCCCC1CCCC1,310.93,0.386320574
CCCCCCCCCCC1CCCC1,333.15,0.215108581
CCCCCCCCCCC1CCCC1,372.04,-0.017457418
c1cc2c(c3c1CCCC3)CC[C@H]1CCCC[C@@H]21,293.15,4.173186268
c1cc2c(c3c1CCCC3)CC[C@H]1CCCC[C@@H]21,310.93,2.709863317
c1cc2c(c3c1CCCC3)CC[C@H]1CCCC[C@@H]21,333.15,1.734639839
c1cc2c(c3c1CCCC3)CC[C@H]1CCCC[C@@H]21,372.04,0.911157609
C1CC[C@H]2[C@H](C1)CC[C@@H]1CC[C@@H]3CCCC[C@@H]3[C@@H]12,273.15,2.757320097
C1CC[C@H]2[C@H](C1)CC[C@@H]1CC[C@@H]3CCCC[C@@H]3[C@@H]12,293.15,1.87540856
C1CC[C@H]2[C@H](C1)CC[C@@H]1CC[C@@H]3CCCC[C@@H]3[C@@H]12,310.93,1.406710459
C1CC[C@H]2[C@H](C1)CC[C@@H]1CC[C@@H]3CCCC[C@@H]3[C@@H]12,333.15,1.016197354
C1CC[C@H]2[C@H](C1)CC[C@@H]1CC[C@@H]3CCCC[C@@H]3[C@@H]12,372.04,0.578868329
c1ccc2c(c1)-c1cccc3c1[C@H]2CCC3,353.15,0.789721694
c1ccc2c(c1)-c1cccc3c1[C@H]2CCC3,363.15,0.670616886
c1ccc2c(c1)-c1cccc3c1[C@H]2CCC3,372.04,0.577031986
C1CC[C@H]2[C@@H](C1)[C@@H]1CCC[C@H]3CCC[C@@H]2[C@H]31,273.15,1.696880372
C1CC[C@H]2[C@@H](C1)[C@@H]1CCC[C@H]3CCC[C@@H]2[C@H]31,293.15,1.250663919
C1CC[C@H]2[C@@H](C1)[C@@H]1CCC[C@H]3CCC[C@@H]2[C@H]31,310.93,0.968949681
C1CC[C@H]2[C@@H](C1)[C@@H]1CCC[C@H]3CCC[C@@H]2[C@H]31,333.15,0.706376356
C1CC[C@H]2[C@@H](C1)[C@@H]1CCC[C@H]3CCC[C@@H]2[C@H]31,372.04,0.376394442
C1C[C@@H]2CC[C@@H]3CCC[C@@H]4CC[C@H](C1)[C@@H]2[C@@H]43,273.15,1.86003839
C1C[C@@H]2CC[C@@H]3CCC[C@@H]4CC[C@H](C1)[C@@H]2[C@@H]43,293.15,1.387389826
C1C[C@@H]2CC[C@@H]3CCC[C@@H]4CC[C@H](C1)[C@@H]2[C@@H]43,310.93,1.083144143
C1C[C@@H]2CC[C@@H]3CCC[C@@H]4CC[C@H](C1)[C@@H]2[C@@H]43,333.15,0.797821311
C1C[C@@H]2CC[C@@H]3CCC[C@@H]4CC[C@H](C1)[C@@H]2[C@@H]43,372.04,0.442793226
CC(C1CCCC1)C1CCCC1,273.15,0.551205944
CC(C1CCCC1)C1CCCC1,293.15,0.368100852
CC(C1CCCC1)C1CCCC1,310.93,0.231979027
CC(C1CCCC1)C1CCCC1,333.15,0.090258053
CC(C1CCCC1)C1CCCC1,372.04,-0.10662667
CCCCCCCCC(C)C,273.15,0.214313897
CCCCCCCCC(C)C,293.15,0.050766311
CCCCCCCCC(C)C,310.93,-0.069917367
CCCCCCCCC(C)C,333.15,-0.195383583
CCCCCCCCC(C)C,372.04,-0.375717904
CCCCCCCCCCCCCC(C)C,273.15,0.785970125
CCCCCCCCCCCCCC(C)C,293.15,0.536179532
CCCCCCCCCCCCCC(C)C,310.93,0.363235804
